,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,40627.0,42883.0,49131.0,41637.0,25716.0,27522.0,32369.0,41113.0,36973.0,22222.0,43068.0,76271.0,65353
Expenses,40235.0,43743.0,48544.0,41779.0,24367.0,25645.0,30288.0,40595.0,39076.0,20209.0,40336.0,70574.0,60538
Operating Profit,393.0,-860.0,587.0,-142.0,1349.0,1877.0,2082.0,518.0,-2103.0,2014.0,2732.0,5698.0,4815
OPM %,1.0,-2.0,1.0,-0.0,5.0,7.0,6.0,1.0,-6.0,9.0,6.0,7.0,7
Other Income,64.0,15.0,40.0,30.0,36.0,40.0,39.0,59.0,24.0,107.0,16.0,15.0,11
Interest,250.0,478.0,569.0,405.0,353.0,274.0,322.0,421.0,415.0,376.0,413.0,331.0,315
Depreciation,365.0,375.0,390.0,226.0,274.0,279.0,340.0,453.0,523.0,467.0,504.0,573.0,602
Profit before tax,-158.0,-1698.0,-331.0,-742.0,759.0,1365.0,1458.0,-298.0,-3016.0,1277.0,1832.0,4809.0,3909
Tax %,139.0,-4.0,8.0,95.0,2.0,25.0,37.0,28.0,31.0,81.0,27.0,27.0,
Net Profit,62.0,-1767.0,-304.0,-39.0,742.0,1030.0,913.0,-213.0,-2078.0,238.0,1342.0,3534.0,2886
EPS in Rs,4.15,-118.65,-20.4,-2.62,49.82,69.15,61.31,-14.33,-139.52,15.95,90.15,237.31,193.81
