,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,80.0,82.0,90.0,96.0,95.0,98.0,100.0,103.0,98.0,89.0,96.0,108.0,110
Expenses,62.0,69.0,77.0,82.0,82.0,84.0,87.0,89.0,86.0,80.0,84.0,90.0,92
Operating Profit,18.0,13.0,14.0,14.0,13.0,14.0,13.0,13.0,12.0,9.0,12.0,19.0,19
OPM %,23.0,16.0,15.0,15.0,14.0,14.0,13.0,13.0,12.0,11.0,12.0,17.0,17
Other Income,1.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
Interest,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,3.0,6.0,6
Depreciation,9.0,8.0,7.0,6.0,7.0,10.0,10.0,10.0,9.0,8.0,9.0,12.0,12
Profit before tax,6.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2
Tax %,21.0,5.0,2.0,-9.0,-13.0,92.0,-367.0,28.0,11.0,-24.0,-104.0,-6.0,
Net Profit,5.0,2.0,3.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1
EPS in Rs,16.56,5.3,9.78,12.4,4.65,0.13,2.75,4.16,5.2,1.54,3.04,4.38,4.85
