,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,462.0,273.0,229.0,84.0,91.0,157.0,170.0,184.0,101.0,78.0,163.0,165.0,108
Expenses,447.0,303.0,364.0,142.0,129.0,176.0,212.0,298.0,132.0,79.0,148.0,177.0,113
Operating Profit,15.0,-29.0,-135.0,-58.0,-37.0,-19.0,-42.0,-114.0,-31.0,-2.0,15.0,-12.0,-5
OPM %,3.0,-11.0,-59.0,-69.0,-41.0,-12.0,-25.0,-62.0,-30.0,-2.0,9.0,-7.0,-5
Other Income,22.0,19.0,-41.0,2.0,23.0,1.0,16.0,7.0,13.0,-6.0,8.0,4.0,1
Interest,32.0,35.0,21.0,9.0,10.0,9.0,8.0,7.0,5.0,3.0,7.0,3.0,3
Depreciation,5.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,3.0,3.0,2.0,3
Profit before tax,0.0,-51.0,-203.0,-71.0,-31.0,-33.0,-41.0,-120.0,-28.0,-14.0,13.0,-14.0,-10
Tax %,407.0,-0.0,0.0,-0.0,-5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,
Net Profit,-1.0,-51.0,-203.0,-71.0,-33.0,-33.0,-41.0,-120.0,-28.0,-14.0,12.0,-14.0,-10
EPS in Rs,-0.06,-3.9,-15.5,-5.41,-2.49,-2.53,-3.13,-9.15,-2.16,-0.95,0.82,-1.01,-0.73
