,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,15.0,14.0,15.0,14.0,13.0,12.0,9.0,6.0,3.0,0.0,0,0,0.0
Expenses,11.0,12.0,12.0,12.0,12.0,10.0,8.0,7.0,5.0,1.0,2,0,0.0
Operating Profit,3.0,3.0,4.0,2.0,2.0,1.0,0.0,-0.0,-1.0,-1.0,-2,-0,0.0
OPM %,23.0,18.0,24.0,13.0,12.0,12.0,3.0,-5.0,-43.0,-3025.0,,,
Other Income,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,12,-16,-14.0
Interest,1.0,1.0,2.0,15.0,16.0,19.0,0.0,0.0,0.0,0.0,0,0,0.0
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2.0
Profit before tax,2.0,1.0,1.0,-14.0,-16.0,-19.0,-2.0,-2.0,-3.0,-1.0,9,-18,-16.0
Tax %,40.0,42.0,6.0,2.0,-2.0,-4.0,-44.0,0.0,0.0,106.0,0,-0,
Net Profit,1.0,1.0,1.0,-14.0,-16.0,-20.0,-2.0,-2.0,-3.0,0.0,9,-18,-16.0
EPS in Rs,0.29,0.19,0.2,-4.35,-5.12,-6.13,-0.78,-0.7,-0.99,0.02,2.93,-5.78,-5.05
