,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1312.0,1538.0,1708.0,1817.0,1959.0,2072.0,2250.0,1605.0,1859.0,1260.0,1430.0,2281.0,2421
Expenses,1061.0,1278.0,1440.0,1476.0,1635.0,1779.0,1977.0,1431.0,1588.0,994.0,1165.0,1820.0,1869
Operating Profit,251.0,260.0,268.0,342.0,324.0,292.0,273.0,174.0,271.0,266.0,265.0,462.0,552
OPM %,19.0,17.0,16.0,19.0,17.0,14.0,12.0,11.0,15.0,21.0,19.0,20.0,23
Other Income,7.0,28.0,3.0,4.0,13.0,1.0,3.0,39.0,20.0,-13.0,119.0,39.0,48
Interest,39.0,64.0,68.0,74.0,41.0,33.0,56.0,59.0,73.0,33.0,28.0,57.0,79
Depreciation,57.0,85.0,106.0,119.0,114.0,111.0,114.0,131.0,143.0,95.0,99.0,126.0,146
Profit before tax,163.0,139.0,98.0,152.0,182.0,150.0,106.0,22.0,75.0,126.0,256.0,317.0,375
Tax %,32.0,29.0,42.0,32.0,36.0,31.0,29.0,32.0,35.0,30.0,24.0,17.0,
Net Profit,110.0,99.0,56.0,104.0,116.0,103.0,75.0,15.0,48.0,88.0,193.0,262.0,282
EPS in Rs,16.68,15.02,8.52,14.41,16.08,14.25,10.34,2.11,6.7,13.61,29.88,40.44,43.52
