,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,352.0,533.0,443.0,219.0,205.0,153.0,305.0,496.0,372.0,198.0,383.0,484.0,816
Expenses,335.0,535.0,469.0,228.0,201.0,153.0,300.0,465.0,348.0,225.0,369.0,475.0,785
Operating Profit,17.0,-2.0,-26.0,-8.0,4.0,-0.0,5.0,32.0,23.0,-27.0,14.0,9.0,32
OPM %,5.0,-0.0,-6.0,-4.0,2.0,-0.0,2.0,6.0,6.0,-13.0,4.0,2.0,4
Other Income,6.0,8.0,15.0,27.0,23.0,14.0,15.0,21.0,14.0,2.0,2.0,14.0,13
Interest,2.0,3.0,7.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,7.0,2.0,1
Depreciation,4.0,5.0,8.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6
Profit before tax,16.0,-2.0,-26.0,8.0,20.0,8.0,13.0,47.0,29.0,-30.0,4.0,16.0,38
Tax %,33.0,48.0,14.0,-19.0,33.0,26.0,49.0,25.0,18.0,4.0,-5.0,20.0,
Net Profit,11.0,-1.0,-22.0,9.0,13.0,6.0,7.0,35.0,24.0,-29.0,5.0,13.0,32
EPS in Rs,22.2,-2.0,-45.18,19.18,26.57,11.73,13.61,71.08,48.1,-58.85,9.4,26.1,65.81
