,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,495.0,510.0,547.0,521.0,539.0,1140.0,1356.0,1538.0,1515.0,1216.0,1958.0,2308.0,2053
Expenses,432.0,438.0,476.0,470.0,491.0,1012.0,1195.0,1300.0,1307.0,1038.0,1644.0,2086.0,1915
Operating Profit,64.0,72.0,70.0,51.0,47.0,128.0,161.0,239.0,209.0,178.0,314.0,222.0,138
OPM %,13.0,14.0,13.0,10.0,9.0,11.0,12.0,16.0,14.0,15.0,16.0,10.0,7
Other Income,6.0,2.0,3.0,8.0,6.0,24.0,11.0,4.0,-23.0,92.0,-4.0,2.0,2
Interest,31.0,30.0,19.0,15.0,16.0,70.0,84.0,107.0,117.0,95.0,83.0,63.0,70
Depreciation,27.0,30.0,32.0,27.0,27.0,56.0,64.0,69.0,73.0,72.0,74.0,68.0,60
Profit before tax,12.0,13.0,23.0,17.0,11.0,26.0,24.0,66.0,-5.0,103.0,153.0,93.0,10
Tax %,28.0,11.0,20.0,30.0,-158.0,27.0,32.0,34.0,-131.0,50.0,25.0,26.0,
Net Profit,8.0,12.0,19.0,12.0,28.0,19.0,16.0,44.0,-10.0,51.0,115.0,69.0,8
EPS in Rs,1.37,1.91,3.08,2.01,4.61,3.15,2.71,7.27,-1.73,8.44,18.98,11.43,1.30
