,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,-0.02,-0.08,0.00,0.00,0.01,-0.01,0.00,0.00,0.00,0.0
Expenses,0.62,0.45,0.51,0.57,4.79,0.36,0.12,0.15,0.29,0.13,0.22,0.26,0.34
Operating Profit,-0.62,-0.45,-0.51,-0.59,-4.87,-0.36,-0.12,-0.14,-0.30,-0.13,-0.22,-0.26,-0.34
OPM %,,,,,,,,-1400.0,,,,,
Other Income,0.11,8.01,2.26,1.38,3.32,0.32,4.86,0.17,0.10,0.03,0.33,0.08,0.05
Interest,0.01,0.01,0.55,0.01,0.02,0.01,0.01,0.01,0.00,0.00,0.26,0.00,0.0
Depreciation,0.88,0.87,0.49,0.89,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Profit before tax,-1.40,6.68,0.71,-0.11,-1.61,-0.09,4.69,-0.02,-0.24,-0.14,-0.19,-0.22,-0.33
Tax %,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,
Net Profit,-1.40,6.67,0.72,-0.11,-1.61,-0.09,4.69,-0.01,-0.24,-0.14,-0.19,-0.21,-0.33
EPS in Rs,-0.63,2.98,0.32,-0.05,-0.72,-0.04,2.10,-0.0,-0.11,-0.06,-0.08,-0.09,-0.15
