,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,106.0,89.0,316.0,349.0,530.0,69.0,100.0,130.0,123.0,130.0,229.0,295.0,308
Expenses,100.0,83.0,303.0,324.0,508.0,67.0,90.0,114.0,114.0,114.0,192.0,258.0,268
Operating Profit,6.0,6.0,13.0,25.0,22.0,2.0,10.0,16.0,9.0,17.0,37.0,37.0,40
OPM %,6.0,7.0,4.0,7.0,4.0,3.0,10.0,12.0,7.0,13.0,16.0,13.0,13
Other Income,5.0,1.0,21.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,7.0,7
Interest,2.0,3.0,6.0,10.0,14.0,11.0,10.0,11.0,10.0,10.0,9.0,8.0,8
Depreciation,1.0,2.0,4.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,7.0,6
Profit before tax,7.0,2.0,23.0,9.0,5.0,-14.0,-6.0,0.0,-6.0,0.0,23.0,29.0,34
Tax %,16.0,-7.0,3.0,36.0,56.0,32.0,15.0,109.0,24.0,139.0,26.0,24.0,
Net Profit,6.0,2.0,22.0,6.0,2.0,-9.0,-5.0,-0.0,-5.0,-0.0,17.0,22.0,26
EPS in Rs,3.63,0.96,12.94,3.42,1.61,-5.48,-2.92,-0.02,-2.83,-0.08,9.88,12.75,15.27
