,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.02,9.51,0.92,0.89,1.3,1.26,1.21,0.74,0.00,0.00,0.00,0.00,0.0
Expenses,4.99,9.26,1.38,1.56,1.79,1.81,2.45,2.26,1.28,1.10,1.12,1.09,1.19
Operating Profit,0.03,0.25,-0.46,-0.67,-0.49,-0.55,-1.24,-1.52,-1.28,-1.10,-1.12,-1.09,-1.19
OPM %,0.6,2.63,-50.0,-75.28,-37.69,-43.65,-102.48,-205.41,,,,,
Other Income,0.79,0.8,0.88,1.26,1.12,1.13,1.22,1.17,1.39,1.69,1.56,1.84,1.81
Interest,0.0,0.0,0.07,0.0,0.1,0.07,0.08,0.06,0.00,0.00,0.00,0.00,0.0
Depreciation,0.1,0.09,0.09,0.17,0.17,0.19,0.19,0.21,0.19,0.16,0.14,0.07,0.08
Profit before tax,0.72,0.96,0.26,0.42,0.36,0.32,-0.29,-0.62,-0.08,0.43,0.30,0.68,0.54
Tax %,0.0,20.83,15.38,23.81,30.56,18.75,27.59,25.81,25.00,25.58,26.67,4.41,
Net Profit,0.72,0.75,0.22,0.32,0.25,0.26,-0.22,-0.46,-0.07,0.32,0.22,0.65,0.58
EPS in Rs,1.06,1.1,0.32,0.47,0.37,0.38,-0.32,-0.68,-0.10,0.47,0.32,0.95,0.86
