,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,275.0,258.0,277.0,386.0,425.0,579.0,633.0,571.0,593.0,536.0,702.0,806.0,845
Expenses,261.0,258.0,260.0,369.0,406.0,527.0,587.0,544.0,571.0,511.0,663.0,770.0,804
Operating Profit,13.0,-0.0,17.0,17.0,19.0,52.0,46.0,27.0,21.0,25.0,40.0,36.0,41
OPM %,5.0,-0.0,6.0,4.0,4.0,9.0,7.0,5.0,4.0,5.0,6.0,4.0,5
Other Income,2.0,31.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Interest,6.0,5.0,7.0,7.0,7.0,9.0,7.0,5.0,5.0,3.0,4.0,3.0,2
Depreciation,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3
Profit before tax,8.0,22.0,8.0,12.0,11.0,40.0,35.0,19.0,14.0,19.0,32.0,30.0,36
Tax %,29.0,12.0,38.0,33.0,37.0,35.0,35.0,35.0,19.0,26.0,26.0,26.0,
Net Profit,6.0,20.0,5.0,8.0,7.0,26.0,23.0,13.0,11.0,14.0,24.0,23.0,27
EPS in Rs,18.89,65.92,17.36,27.05,23.52,87.68,76.78,41.67,36.41,45.87,80.32,75.49,89.15
