,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,129.0,161.0,210.0,295.0,300.0,366.0,314.0,319.0,199.0,189.0,282.0,203.0,210
Expenses,127.0,159.0,204.0,287.0,293.0,354.0,305.0,319.0,213.0,151.0,223.0,199.0,146
Operating Profit,1.0,2.0,6.0,8.0,7.0,13.0,9.0,0.0,-14.0,38.0,59.0,4.0,63
OPM %,1.0,1.0,3.0,3.0,2.0,3.0,3.0,0.0,-7.0,20.0,21.0,2.0,30
Other Income,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0
Interest,2.0,3.0,5.0,4.0,5.0,9.0,7.0,10.0,9.0,8.0,8.0,6.0,6
Depreciation,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2
Profit before tax,-0.0,-1.0,2.0,7.0,2.0,2.0,-0.0,-12.0,-26.0,35.0,51.0,-4.0,55
Tax %,-145.0,-26.0,-7.0,30.0,34.0,55.0,-2650.0,-8.0,3.0,-1.0,9.0,-78.0,
Net Profit,-0.0,-2.0,2.0,5.0,0.0,1.0,-1.0,-13.0,-25.0,35.0,47.0,-8.0,46
EPS in Rs,-0.33,-0.81,0.57,1.27,0.04,0.58,-0.1,-5.78,-10.66,15.27,20.23,-3.41,19.91
