,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.23,4.9,5.17,4.9,3.7,3.39,2.88,2.44,1.48,0.55,0.59,2.38,2.43
Expenses,5.34,4.28,4.57,4.39,3.62,3.48,2.92,2.65,1.93,1.07,1.22,2.7,2.84
Operating Profit,0.89,0.62,0.6,0.51,0.08,-0.09,-0.04,-0.21,-0.45,-0.52,-0.63,-0.32,-0.41
OPM %,14.29,12.65,11.61,10.41,2.16,-2.65,-1.39,-8.61,-30.41,-94.55,-106.78,-13.45,-16.87
Other Income,0.01,0.06,0.08,0.07,0.08,0.48,0.44,0.43,0.39,0.41,0.57,0.33,0.34
Interest,0.03,0.07,0.06,0.07,0.07,0.05,0.05,0.04,0.02,0.0,0.0,0.0,0.00
Depreciation,0.56,0.33,0.29,0.33,0.32,0.37,0.34,0.18,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.31,0.28,0.33,0.18,-0.23,-0.03,0.01,0.00,-0.08,-0.11,-0.06,0.01,-0.07
Tax %,-19.35,32.14,30.3,-27.78,0.0,200.0,0.0,,25.0,0.0,0.0,0.0,
Net Profit,0.37,0.19,0.24,0.24,-0.22,0.03,0.01,0.02,-0.07,-0.11,-0.06,0.01,-0.07
EPS in Rs,0.69,0.35,0.44,0.44,-0.41,0.06,0.02,0.04,-0.13,-0.2,-0.11,0.02,-0.12
