,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.0,1.57,2.26,1.68,2.12,8.54,7.86,5.87,2.47,17.21,72.64,62.45,32.42
Expenses,0.6,1.07,1.84,1.17,1.47,4.78,4.36,4.08,2.23,16.5,69.19,60.3,32.40
Operating Profit,0.4,0.5,0.42,0.51,0.65,3.76,3.5,1.79,0.24,0.71,3.45,2.15,0.02
OPM %,40.0,31.85,18.58,30.36,30.66,44.03,44.53,30.49,9.72,4.13,4.75,3.44,0.06
Other Income,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,-0.28,0.05,0.56,0.58
Interest,0.0,0.01,0.04,0.07,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.08,0.08,0.21,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.32,0.41,0.17,0.34,0.55,3.73,3.5,1.79,0.24,0.43,3.5,2.71,0.60
Tax %,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,25.58,27.71,25.09,
Net Profit,0.32,0.41,0.17,0.34,0.54,3.73,3.5,1.79,0.24,0.32,2.53,2.04,0.60
EPS in Rs,0.09,0.11,0.05,0.09,0.15,1.01,0.95,0.04,0.01,0.01,0.06,0.05,0.01
