,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,459.0,516.0,578.0,647.0,688.0,788.0,860.0,855.0,663.0,577.0,657.0,734.0,707
Expenses,446.0,504.0,560.0,630.0,673.0,773.0,840.0,820.0,635.0,556.0,625.0,702.0,679
Operating Profit,13.0,12.0,18.0,17.0,15.0,15.0,20.0,35.0,28.0,20.0,31.0,32.0,29
OPM %,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4
Other Income,8.0,11.0,9.0,8.0,19.0,16.0,14.0,10.0,10.0,13.0,15.0,15.0,15
Interest,10.0,7.0,8.0,7.0,10.0,10.0,11.0,16.0,17.0,13.0,15.0,14.0,14
Depreciation,10.0,10.0,12.0,13.0,15.0,15.0,16.0,16.0,19.0,19.0,15.0,15.0,12
Profit before tax,2.0,5.0,8.0,5.0,8.0,6.0,8.0,13.0,2.0,1.0,16.0,18.0,17
Tax %,-43.0,4.0,17.0,29.0,26.0,32.0,-31.0,9.0,-53.0,829.0,26.0,27.0,
Net Profit,2.0,5.0,7.0,4.0,6.0,4.0,11.0,12.0,3.0,-4.0,12.0,13.0,13
EPS in Rs,6.06,12.06,17.16,9.47,15.99,10.51,27.64,29.86,6.83,-10.35,30.9,34.42,32.91
