,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,132.0,160.0,198.0,201.0,194.0,217.0,189.0,212.0,183.0,167.0,250.0,209.0,177
Expenses,104.0,133.0,142.0,156.0,161.0,174.0,156.0,171.0,147.0,139.0,216.0,179.0,151
Operating Profit,29.0,27.0,56.0,45.0,33.0,43.0,34.0,41.0,36.0,29.0,34.0,30.0,26
OPM %,22.0,17.0,28.0,22.0,17.0,20.0,18.0,19.0,20.0,17.0,14.0,14.0,15
Other Income,1.0,8.0,2.0,2.0,2.0,4.0,4.0,8.0,2.0,8.0,2.0,1.0,2
Interest,12.0,13.0,15.0,16.0,13.0,12.0,12.0,13.0,7.0,6.0,6.0,7.0,6
Depreciation,13.0,15.0,16.0,14.0,13.0,14.0,13.0,15.0,16.0,14.0,9.0,8.0,8
Profit before tax,4.0,6.0,27.0,18.0,9.0,21.0,13.0,20.0,15.0,16.0,20.0,16.0,13
Tax %,22.0,36.0,25.0,24.0,7.0,35.0,8.0,29.0,31.0,1.0,-4.0,37.0,
Net Profit,3.0,4.0,20.0,13.0,9.0,14.0,12.0,14.0,10.0,16.0,21.0,10.0,10
EPS in Rs,4.89,5.94,29.79,19.59,12.76,20.43,17.67,21.35,15.3,24.16,31.24,15.01,15.49
