,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,33.0,41.0,60.0,88.0,56.0,37.0,47.0,88.0,121.0,118.0,164.0,158.0,129
Expenses,24.0,41.0,59.0,87.0,55.0,37.0,46.0,87.0,120.0,114.0,159.0,154.0,125
Operating Profit,9.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,4.0,4
OPM %,26.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,3
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Interest,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
Profit before tax,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,3
Tax %,32.0,56.0,29.0,36.0,30.0,20.0,27.0,25.0,27.0,25.0,25.0,25.0,
Net Profit,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2
EPS in Rs,98.67,1.33,1.2,0.7,0.6,0.4,0.7,0.02,0.02,0.1,0.12,0.07,0.09
