,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,185284.0,216355.0,234237.0,216648.0,177910.0,187493.0,219510.0,275491.0,269092.0,233248.0,349913.0,440709.0,425576
Expenses,180951.0,212740.0,228875.0,211916.0,169575.0,176607.0,208732.0,263963.0,263887.0,217194.0,339669.0,447901.0,400886
Operating Profit,4333.0,3614.0,5363.0,4733.0,8335.0,10886.0,10778.0,11527.0,5204.0,16055.0,10244.0,-7192.0,24689
OPM %,2.0,2.0,2.0,2.0,5.0,6.0,5.0,4.0,2.0,7.0,3.0,-2.0,6
Other Income,937.0,1405.0,1366.0,1836.0,1970.0,3697.0,2785.0,2383.0,679.0,2731.0,3897.0,3942.0,4262
Interest,2481.0,1773.0,2393.0,1841.0,723.0,609.0,618.0,786.0,1139.0,963.0,997.0,2174.0,2447
Depreciation,1922.0,2365.0,3011.0,2497.0,2846.0,2776.0,2834.0,3085.0,3370.0,3625.0,4000.0,4560.0,4979
Profit before tax,867.0,882.0,1325.0,2231.0,6735.0,11197.0,10110.0,10039.0,1374.0,14197.0,9144.0,-9984.0,21524
Tax %,80.0,43.0,19.0,33.0,31.0,26.0,29.0,33.0,-92.0,25.0,20.0,30.0,
Net Profit,176.0,500.0,1080.0,1489.0,4675.0,8236.0,7218.0,6691.0,2639.0,10663.0,7294.0,-6980.0,16645
EPS in Rs,1.15,3.29,7.09,9.84,30.68,54.05,47.37,43.91,17.32,73.24,51.42,-49.21,117.34
