,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,8313.0,8134.0,7952.0,8043.0,8233.0,8626.0,8838.0,9164.0,9994.0,11011.0,11982.0,12869.0,13717.0
Interest,3286.0,3120.0,2933.0,2851.0,2880.0,2919.0,2904.0,3004.0,3375.0,3802.0,4230.0,4834.0,5536.0
Expenses,6348.0,8096.0,9429.0,7202.0,8532.0,6839.0,8555.0,4879.0,9313.0,9150.0,10548.0,10303.0,10136.0
Financing Profit,-1321.0,-3082.0,-4410.0,-2009.0,-3179.0,-1132.0,-2620.0,1281.0,-2694.0,-1941.0,-2796.0,-2269.0,-1955.0
Financing Margin %,-16.0,-38.0,-55.0,-25.0,-39.0,-13.0,-30.0,14.0,-27.0,-18.0,-23.0,-18.0,-14.0
Other Income,5236.0,6537.0,7773.0,4529.0,7110.0,5543.0,7838.0,2405.0,7441.0,7319.0,8785.0,7855.0,7843.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,153.0,0.0,0.0,0.0
Profit before tax,3914.0,3455.0,3364.0,2519.0,3931.0,4411.0,5087.0,3686.0,4747.0,5224.0,5989.0,5586.0,5888.0
Tax %,25.0,25.0,24.0,29.0,25.0,24.0,24.0,26.0,25.0,24.0,24.0,26.0,25.0
Net Profit,2947.0,2602.0,2589.0,1806.0,2989.0,3403.0,3892.0,2755.0,3608.0,3995.0,4566.0,4150.0,4461.0
EPS in Rs,14.89,13.14,13.07,9.11,15.07,17.15,19.61,13.88,18.17,20.12,22.99,20.88,22.45
Gross NPA %,2.55,2.25,3.22,3.58,3.16,2.75,2.37,2.27,2.09,1.91,1.76,1.75,1.69
Net NPA %,0.7,0.53,1.23,1.34,1.09,0.87,0.71,0.69,0.6,0.48,0.41,0.43,0.39
