,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,152,152,151,151,151,151,151,151,147,147,143,143,143
Reserves,5844,6189,6622,7280,6413,7073,6777,6659,6649,7557,7909,10133,11006
Borrowings,6407,6739,6119,6540,5759,6816,6213,5999,5295,5047,4655,3649,3496
Other Liabilities,1278,1368,1484,1565,1610,1363,1523,1562,1742,1394,1262,1284,1346
Total Liabilities,13681,14449,14377,15535,13933,15402,14664,14370,13833,14145,13969,15209,15990
Fixed Assets,8832,9684,9842,10888,8925,10304,9809,9617,9123,9042,8877,8450,8162
CWIP,644,20,358,227,328,22,13,14,123,24,24,35,18
Investments,1315,2026,1142,1250,912,875,856,601,963,1350,1157,1510,1599
Other Assets,2890,2719,3035,3170,3768,4201,3986,4138,3624,3729,3910,5215,6212
Total Assets,13681,14449,14377,15535,13933,15402,14664,14370,13833,14145,13969,15209,15990
