,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2955.0,3007.0,3092.0,3438.0,3808.0,3117.0,3038.0,3547.0,3687.0,3337.0,3509.0,5690.0,5390
Expenses,2007.0,2042.0,1660.0,2005.0,1823.0,1686.0,1838.0,2480.0,2470.0,1683.0,1969.0,2563.0,2311
Operating Profit,948.0,965.0,1432.0,1433.0,1985.0,1431.0,1200.0,1067.0,1217.0,1653.0,1540.0,3128.0,3079
OPM %,32.0,32.0,46.0,42.0,52.0,46.0,40.0,30.0,33.0,50.0,44.0,55.0,57
Other Income,417.0,556.0,242.0,276.0,119.0,506.0,102.0,269.0,211.0,232.0,148.0,481.0,480
Interest,437.0,345.0,375.0,301.0,288.0,378.0,455.0,521.0,450.0,242.0,370.0,343.0,301
Depreciation,548.0,592.0,665.0,610.0,608.0,678.0,769.0,773.0,743.0,700.0,698.0,712.0,718
Profit before tax,379.0,584.0,633.0,798.0,1208.0,882.0,79.0,42.0,235.0,943.0,620.0,2554.0,2539
Tax %,15.0,8.0,9.0,6.0,9.0,14.0,367.0,151.0,12.0,3.0,-2.0,-1.0,
Net Profit,321.0,538.0,574.0,748.0,1097.0,755.0,-210.0,-21.0,207.0,919.0,630.0,2575.0,2520
EPS in Rs,20.79,35.3,38.07,49.63,72.76,50.07,-13.96,-1.42,14.09,62.5,44.09,180.36,176.51
