,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.06,0.17,0.17,0.06,0.00,0.07,0.03,0.01,0.00,0.00,13.15,4.85,3.30
Expenses,0.13,0.41,0.37,0.76,0.12,0.12,0.21,0.12,0.09,2.06,12.86,4.48,3.01
Operating Profit,-0.07,-0.24,-0.20,-0.70,-0.12,-0.05,-0.18,-0.11,-0.09,-2.06,0.29,0.37,0.29
OPM %,-116.67,-141.18,-117.65,-1166.67,,-71.43,-600.00,-1100.00,,,2.21,7.63,8.79
Other Income,0.10,-0.12,0.01,0.01,0.02,0.02,0.17,0.23,0.08,0.05,1.93,0.41,0.00
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.06,0.06,0.06,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00
Profit before tax,-0.03,-0.42,-0.25,-0.70,-0.11,-0.04,-0.02,0.11,-0.01,-2.01,2.22,0.78,0.29
Tax %,33.33,-16.67,4.00,4.29,-9.09,0.00,0.00,0.00,0.00,0.50,4.50,10.26,
Net Profit,-0.02,-0.49,-0.24,-0.67,-0.12,-0.04,-0.02,0.11,-0.01,-2.00,2.12,0.70,0.22
EPS in Rs,,,,,,,,,,,,,
