,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,189.0,217.0,261.0,368.0,402.0,459.0,503.0,547.0,563.0,402.0,545.0,714.0,787
Expenses,166.0,194.0,234.0,325.0,359.0,406.0,442.0,480.0,501.0,367.0,477.0,620.0,676
Operating Profit,23.0,23.0,27.0,43.0,43.0,53.0,60.0,66.0,62.0,35.0,68.0,94.0,111
OPM %,12.0,10.0,11.0,12.0,11.0,11.0,12.0,12.0,11.0,9.0,12.0,13.0,14
Other Income,2.0,2.0,1.0,3.0,5.0,4.0,3.0,2.0,4.0,7.0,3.0,7.0,7
Interest,16.0,15.0,13.0,12.0,9.0,9.0,9.0,11.0,13.0,12.0,11.0,19.0,24
Depreciation,9.0,9.0,9.0,12.0,12.0,15.0,18.0,20.0,22.0,21.0,21.0,29.0,34
Profit before tax,0.0,0.0,7.0,21.0,27.0,32.0,35.0,37.0,32.0,9.0,39.0,53.0,60
Tax %,17.0,0.0,0.0,12.0,21.0,16.0,24.0,44.0,36.0,20.0,16.0,25.0,
Net Profit,0.0,0.0,7.0,19.0,22.0,27.0,27.0,21.0,20.0,7.0,33.0,40.0,45
EPS in Rs,0.01,0.02,0.32,0.88,1.03,1.29,1.27,0.98,1.54,0.54,2.46,2.96,3.32
