,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,44.13,36.37,30.56,18.91,9.92,12.88,10.11,22.81,38.6,14.3,36.29,32.02,38.46
Expenses,42.65,36.8,30.73,19.03,16.0,12.65,10.01,22.66,38.36,14.21,35.74,31.79,38.22
Operating Profit,1.48,-0.43,-0.17,-0.12,-6.08,0.23,0.1,0.15,0.24,0.09,0.55,0.23,0.24
OPM %,3.35,-1.18,-0.56,-0.63,-61.29,1.79,0.99,0.66,0.62,0.63,1.52,0.72,0.62
Other Income,0.07,0.9,0.37,0.27,0.0,0.0,0.0,0.03,0.0,0.0,1.46,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,1.55,0.47,0.16,0.11,-6.08,0.23,0.1,0.18,0.24,0.09,2.01,0.23,0.24
Tax %,0.0,0.0,0.0,-490.91,5.92,30.43,30.0,22.22,41.67,44.44,7.46,30.43,
Net Profit,1.55,0.47,0.17,0.66,-5.72,0.17,0.06,0.13,0.13,0.05,1.86,0.16,0.17
EPS in Rs,1.54,0.47,0.17,0.66,-5.68,0.17,0.06,0.13,0.13,0.05,1.85,0.16,0.17
