,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,264.03,318.16,381.88,376.42,190.0,76.13,63.43,65.39,60.28,35.46,27.52,30.13,42.64
Expenses,225.35,268.53,305.35,283.04,186.45,111.11,108.36,102.52,96.92,53.21,39.61,35.05,36.67
Operating Profit,38.68,49.63,76.53,93.38,3.55,-34.98,-44.93,-37.13,-36.64,-17.75,-12.09,-4.92,5.97
OPM %,14.65,15.6,20.04,24.81,1.87,-45.95,-70.83,-56.78,-60.78,-50.06,-43.93,-16.33,14.00
Other Income,0.95,4.41,7.29,11.62,15.48,12.47,8.55,6.44,12.33,1.93,4.29,0.64,2.47
Interest,0.45,0.94,0.88,0.38,0.47,0.17,0.26,0.57,16.62,0.52,0.08,0.34,0.32
Depreciation,4.18,3.47,5.48,5.55,4.17,3.98,2.24,3.3,4.12,4.83,4.2,4.06,4.57
Profit before tax,35.0,49.63,77.46,99.07,14.39,-26.66,-38.88,-34.56,-45.05,-21.17,-12.08,-8.68,3.55
Tax %,21.63,23.59,30.83,31.98,26.27,36.68,30.4,18.49,-64.35,-0.05,-31.04,0.0,
Net Profit,27.43,37.93,53.58,67.39,10.61,-16.6,-26.44,-28.16,-74.03,-21.19,-15.84,-8.69,3.55
EPS in Rs,11.98,15.67,20.93,26.22,4.13,-6.35,-10.04,-10.56,-27.99,-7.8,-5.89,-3.17,1.53
