,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1417.0,1750.0,2079.0,2182.0,2097.0,2246.0,2445.0,3070.0,2970.0,2881.0,3567.0,4909.0,5035
Expenses,1139.0,1437.0,1573.0,1593.0,1484.0,1607.0,1906.0,2406.0,2285.0,2220.0,2841.0,3663.0,3628
Operating Profit,277.0,314.0,506.0,589.0,613.0,639.0,540.0,664.0,685.0,661.0,726.0,1245.0,1407
OPM %,20.0,18.0,24.0,27.0,29.0,28.0,22.0,22.0,23.0,23.0,20.0,25.0,28
Other Income,13.0,21.0,2.0,83.0,101.0,104.0,122.0,121.0,142.0,170.0,156.0,235.0,304
Interest,8.0,10.0,10.0,8.0,8.0,8.0,11.0,11.0,10.0,8.0,8.0,25.0,30
Depreciation,29.0,34.0,38.0,70.0,66.0,72.0,66.0,79.0,98.0,94.0,92.0,93.0,96
Profit before tax,253.0,291.0,460.0,594.0,641.0,662.0,585.0,694.0,719.0,730.0,781.0,1362.0,1584
Tax %,28.0,27.0,29.0,27.0,29.0,31.0,24.0,26.0,18.0,22.0,21.0,22.0,
Net Profit,181.0,212.0,326.0,431.0,457.0,457.0,444.0,511.0,590.0,566.0,620.0,1056.0,1217
EPS in Rs,19.13,22.35,34.45,45.69,48.44,48.43,47.0,54.16,62.59,60.02,65.7,111.95,128.92
