,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.28,5.28,5.28,5.28,5.28
Reserves,5.87,2.39,-1.02,-1.18,-2.65,-4.92,-5.92,-6.01,-6.09,-5.69,-5.15,-4.76,-6.18
Borrowings,8.7,6.72,5.86,4.71,8.04,4.76,4.19,6.32,5.47,4.9,1.84,2.0,1.2
Other Liabilities,9.51,3.89,7.21,7.89,5.08,4.66,3.34,3.03,2.9,2.72,2.35,1.58,3.39
Total Liabilities,29.37,18.29,17.34,16.71,15.76,9.79,6.9,8.63,7.56,7.21,4.32,4.1,3.69
Fixed Assets,9.23,8.17,7.52,6.82,6.35,5.88,5.4,4.8,4.23,3.69,3.18,2.85,2.62
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,20.14,10.12,9.82,9.89,9.41,3.91,1.5,3.83,3.33,3.52,1.14,1.25,1.07
Total Assets,29.37,18.29,17.34,16.71,15.76,9.79,6.9,8.63,7.56,7.21,4.32,4.1,3.69
