,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.23,0.06,0.16,0.66,0.16,0.24,0.18,0.49,0.39,0.00,0.00,0.00,0.0
Expenses,0.74,0.6,0.69,1.2,0.75,0.79,1.08,1.27,1.08,0.65,0.54,5.42,5.42
Operating Profit,-0.51,-0.54,-0.53,-0.54,-0.59,-0.55,-0.9,-0.78,-0.69,-0.65,-0.54,-5.42,-5.42
OPM %,-221.74,-900.0,-331.25,-81.82,-368.75,-229.17,-500.0,-159.18,-176.92,,,,
Other Income,0.8,0.94,0.8,1.02,0.74,0.71,1.02,2.08,0.15,0.12,-0.21,0.05,0.08
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0
Depreciation,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0
Profit before tax,0.29,0.39,0.26,0.47,0.14,0.16,0.12,1.3,-0.54,-0.53,-0.75,-5.37,-5.34
Tax %,0.0,0.0,780.77,63.83,150.0,131.25,150.0,13.85,300.0,30.19,0.00,0.00,
Net Profit,0.29,0.39,-1.77,0.17,-0.07,-0.05,-0.06,1.12,1.08,-0.36,-0.75,-5.37,-5.34
EPS in Rs,1.12,1.5,-6.81,0.65,-0.27,-0.19,-0.23,4.31,4.15,-1.38,-2.88,-20.65,-20.53
