,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1366.0,1025.0,1455.0,1280.0,1303.0,1559.0,2067.0,1414.0,683.0,988.0,1118.0,657.0,692
Expenses,1286.0,1051.0,1344.0,1264.0,1322.0,1501.0,2027.0,1440.0,733.0,984.0,1101.0,649.0,691
Operating Profit,80.0,-26.0,111.0,16.0,-19.0,58.0,40.0,-26.0,-50.0,4.0,18.0,9.0,1
OPM %,6.0,-3.0,8.0,1.0,-1.0,4.0,2.0,-2.0,-7.0,0.0,2.0,1.0,0
Other Income,-35.0,156.0,-24.0,-7.0,18.0,18.0,55.0,16.0,12.0,-1056.0,1.0,1750.0,1750
Interest,190.0,168.0,163.0,229.0,485.0,47.0,34.0,19.0,20.0,17.0,21.0,25.0,29
Depreciation,51.0,65.0,75.0,77.0,146.0,163.0,151.0,133.0,134.0,128.0,85.0,73.0,54
Profit before tax,-197.0,-104.0,-150.0,-297.0,-632.0,-133.0,-90.0,-162.0,-192.0,-1197.0,-87.0,1660.0,1668
Tax %,40.0,-7.0,4.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-119.0,-111.0,-144.0,-303.0,-659.0,-133.0,-90.0,-162.0,-192.0,-1197.0,-87.0,1660.0,1668
EPS in Rs,-10.81,-9.78,-13.44,-24.81,-57.64,-12.29,-7.56,-13.96,-16.57,-103.4,-7.53,143.39,144.09
