,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,194.0,281.0,360.0,541.0,159.0,263.0,190.0,48.0,96.0,88.0,234.0,52.0,54
Expenses,135.0,184.0,249.0,425.0,147.0,124.0,134.0,68.0,57.0,48.0,522.0,32.0,28
Operating Profit,59.0,97.0,111.0,116.0,13.0,139.0,56.0,-20.0,39.0,41.0,-288.0,20.0,26
OPM %,30.0,34.0,31.0,21.0,8.0,53.0,30.0,-41.0,41.0,46.0,-123.0,38.0,48
Other Income,4.0,-9.0,2.0,2.0,1.0,6.0,-25.0,39.0,-730.0,1.0,-14.0,8.0,321
Interest,54.0,67.0,62.0,50.0,54.0,42.0,72.0,75.0,67.0,65.0,64.0,6.0,6
Depreciation,13.0,18.0,4.0,11.0,6.0,51.0,33.0,36.0,37.0,41.0,25.0,31.0,35
Profit before tax,-4.0,3.0,46.0,56.0,-47.0,52.0,-75.0,-93.0,-794.0,-65.0,-391.0,-9.0,305
Tax %,-75.0,192.0,-18.0,13.0,16.0,42.0,17.0,1.0,-0.0,-8.0,-3.0,-252.0,
Net Profit,-8.0,-4.0,54.0,48.0,-40.0,30.0,-63.0,-92.0,-798.0,-70.0,-402.0,-32.0,282
EPS in Rs,-0.93,-0.48,6.62,5.93,-4.85,3.67,-7.7,-11.29,-97.96,-8.61,-49.38,-3.98,34.51
