,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.0,11.0,60.0,8.0,49.0,12.0,131.0,12.0,12.0,23.0,4.0,14.0,13.0
Expenses,11.0,5.0,25.0,3.0,8.0,88.0,423.0,10.0,5.0,9.0,8.0,5.0,6.0
Operating Profit,-2.0,6.0,35.0,6.0,40.0,-77.0,-291.0,3.0,7.0,14.0,-4.0,8.0,7.0
OPM %,-18.0,58.0,58.0,68.0,83.0,-645.0,-222.0,22.0,57.0,60.0,-105.0,61.0,57.0
Other Income,1.0,-0.0,2.0,0.0,32.0,104.0,4.0,2.0,2.0,2.0,2.0,2.0,314.0
Interest,15.0,15.0,22.0,15.0,71.0,10.0,-32.0,0.0,1.0,4.0,1.0,1.0,1.0
Depreciation,10.0,10.0,10.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,10.0,9.0,9.0
Profit before tax,-26.0,-19.0,4.0,-15.0,-5.0,11.0,-261.0,-3.0,1.0,6.0,-13.0,1.0,311.0
Tax %,1.0,3.0,109.0,1.0,-40.0,7.0,-3.0,0.0,0.0,0.0,-180.0,0.0,0.0
Net Profit,-25.0,-19.0,-0.0,-15.0,-7.0,10.0,-270.0,-3.0,1.0,6.0,-36.0,1.0,311.0
EPS in Rs,-3.11,-2.3,-0.05,-1.79,-0.9,1.27,-33.15,-0.32,0.07,0.7,-4.42,0.16,38.07
