,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.01,0.03,0.01,0.05,0.12,0.06,0.01,0.02,0.00,0.01,0.03,0.01
Expenses,0.03,0.04,0.07,0.04,0.07,0.15,0.09,0.04,0.05,0.10,0.06,0.06,0.06
Operating Profit,-0.03,-0.03,-0.04,-0.03,-0.02,-0.03,-0.03,-0.03,-0.03,-0.10,-0.05,-0.03,-0.05
OPM %,,-300.0,-133.33,-300.0,-40.0,-25.0,-50.0,-300.0,-150.0,,-500.0,-100.0,-500.0
Other Income,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0
Interest,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0
Depreciation,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0
Profit before tax,-0.03,-0.03,-0.04,-0.03,-0.02,-0.03,-0.03,-0.03,-0.03,-0.10,-0.05,-0.03,-0.05
Tax %,0.00,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.00,100.0,0.0,0.0
Net Profit,-0.03,-0.03,-0.01,-0.03,-0.02,-0.03,0.0,-0.03,-0.03,-0.10,0.0,-0.03,-0.05
EPS in Rs,-0.03,-0.03,-0.01,-0.03,-0.02,-0.03,0.0,-0.03,-0.03,-0.09,0.0,-0.03,-0.05
