,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,68.0,96.0,67.0,109.0,93.0,69.0,41.0,49.0,50.0,38.0,93.0,30.0,28
Expenses,68.0,97.0,84.0,122.0,106.0,74.0,45.0,49.0,49.0,34.0,88.0,50.0,52
Operating Profit,-0.0,-1.0,-17.0,-13.0,-14.0,-5.0,-4.0,-1.0,1.0,5.0,5.0,-20.0,-24
OPM %,-0.0,-1.0,-26.0,-12.0,-15.0,-8.0,-10.0,-1.0,3.0,12.0,6.0,-67.0,-87
Other Income,4.0,3.0,5.0,1.0,8.0,5.0,6.0,5.0,3.0,1.0,2.0,19.0,19
Interest,3.0,2.0,1.0,6.0,14.0,16.0,19.0,15.0,5.0,6.0,5.0,4.0,4
Depreciation,4.0,3.0,4.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4
Profit before tax,-3.0,-4.0,-18.0,-25.0,-27.0,-22.0,-21.0,-15.0,-4.0,-4.0,-2.0,-9.0,-13
Tax %,-259.0,-102.0,33.0,1.0,-9.0,-9.0,-4.0,6.0,-20.0,-22.0,-32.0,-3.0,
Net Profit,-9.0,-13.0,-12.0,-24.0,-29.0,-24.0,-22.0,-15.0,-5.0,-5.0,-2.0,-9.0,-13
EPS in Rs,-1.3,-1.75,-1.74,-3.53,-4.08,-3.33,-3.17,-2.05,-0.75,-0.71,-0.35,-1.31,-1.88
