,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,148.0,147.0,158.0,141.0,125.0,137.0,136.0,143.0,101.0,69.0,103.0,178.0,168
Expenses,134.0,136.0,144.0,132.0,115.0,126.0,134.0,131.0,105.0,67.0,96.0,166.0,155
Operating Profit,14.0,12.0,15.0,9.0,10.0,11.0,2.0,11.0,-4.0,3.0,7.0,12.0,13
OPM %,10.0,8.0,9.0,6.0,8.0,8.0,1.0,8.0,-4.0,4.0,7.0,7.0,8
Other Income,-1.0,0.0,0.0,0.0,0.0,19.0,6.0,1.0,9.0,0.0,1.0,14.0,1
Interest,8.0,8.0,7.0,5.0,5.0,3.0,3.0,3.0,9.0,4.0,6.0,5.0,4
Depreciation,5.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4
Profit before tax,0.0,-1.0,3.0,0.0,3.0,24.0,2.0,6.0,-8.0,-4.0,-2.0,17.0,6
Tax %,-0.0,-444.0,-0.0,-0.0,2.0,2.0,62.0,25.0,30.0,21.0,23.0,24.0,
Net Profit,0.0,-8.0,3.0,0.0,2.0,24.0,1.0,4.0,-5.0,-3.0,-1.0,13.0,4
EPS in Rs,0.37,-5.67,2.03,0.3,1.82,17.56,0.46,3.33,-3.97,-2.42,-0.97,9.29,2.69
