,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,57.0,54.0,70.0,71.0,69.0,65.0,65.0,77.0,88.0,90.0,133.0,210.0,243
Expenses,50.0,47.0,64.0,65.0,64.0,62.0,61.0,71.0,79.0,82.0,120.0,192.0,222
Operating Profit,8.0,6.0,6.0,6.0,5.0,3.0,4.0,6.0,8.0,7.0,13.0,18.0,21
OPM %,13.0,12.0,8.0,8.0,8.0,5.0,6.0,8.0,10.0,8.0,10.0,8.0,9
Other Income,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0
Interest,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,6
Depreciation,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,5
Profit before tax,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,9.0,11
Tax %,29.0,33.0,32.0,32.0,33.0,10.0,36.0,-12.0,22.0,24.0,26.0,29.0,
Net Profit,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,6.0,8
EPS in Rs,3.52,2.14,2.16,2.29,2.3,1.14,1.4,2.9,3.82,2.09,5.97,10.12,12.60
