,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,448.0,461.0,466.0,469.0,510.0,579.0,527.0,667.0,763.0,937.0,951.0,1191.0,1457
Expenses,401.0,402.0,395.0,402.0,430.0,472.0,477.0,608.0,661.0,790.0,807.0,918.0,1049
Operating Profit,47.0,58.0,71.0,67.0,80.0,106.0,51.0,58.0,102.0,147.0,144.0,273.0,408
OPM %,11.0,13.0,15.0,14.0,16.0,18.0,10.0,9.0,13.0,16.0,15.0,23.0,28
Other Income,2.0,3.0,3.0,0.0,2.0,1.0,4.0,3.0,4.0,16.0,0.0,9.0,14
Interest,33.0,31.0,25.0,27.0,24.0,21.0,19.0,16.0,22.0,18.0,14.0,13.0,14
Depreciation,15.0,15.0,15.0,15.0,16.0,19.0,22.0,26.0,31.0,40.0,49.0,53.0,55
Profit before tax,1.0,16.0,35.0,25.0,42.0,67.0,14.0,20.0,53.0,105.0,82.0,216.0,354
Tax %,-210.0,12.0,23.0,36.0,36.0,30.0,13.0,19.0,69.0,23.0,22.0,24.0,
Net Profit,3.0,14.0,27.0,16.0,27.0,47.0,12.0,16.0,16.0,81.0,64.0,164.0,266
EPS in Rs,2.88,15.57,30.12,17.96,30.75,52.74,13.57,12.81,12.63,62.85,49.74,127.45,207.49
