,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,142.0,134.0,137.0,121.0,116.0,145.0,144.0,128.0,111.0,130.0,120
Expenses,0.0,0.0,115.0,124.0,132.0,124.0,122.0,140.0,138.0,115.0,104.0,129.0,144
Operating Profit,0.0,-0.0,28.0,11.0,5.0,-3.0,-6.0,4.0,6.0,14.0,7.0,2.0,-24
OPM %,,-6.0,19.0,8.0,4.0,-2.0,-5.0,3.0,4.0,11.0,6.0,1.0,-20
Other Income,0.0,0.0,4.0,3.0,28.0,8.0,5.0,4.0,1.0,20.0,5.0,11.0,16
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,5.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
Profit before tax,0.0,-0.0,26.0,5.0,29.0,2.0,-3.0,6.0,4.0,31.0,9.0,10.0,-11
Tax %,,0.0,22.0,-8.0,7.0,100.0,27.0,28.0,29.0,6.0,12.0,5.0,
Net Profit,0.0,-0.0,20.0,5.0,27.0,0.0,-3.0,4.0,3.0,29.0,8.0,9.0,-10
EPS in Rs,0.0,-2.0,16.91,4.22,22.82,0.01,-2.72,4.33,4.31,55.24,18.75,21.57,-16.41
