,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,124.0,167.0,177.0,100.0,85.0,65.0,46.0,44.0,42.0,71.0,85.0,115.0,159
Expenses,105.0,146.0,156.0,116.0,82.0,70.0,81.0,57.0,41.0,61.0,73.0,100.0,138
Operating Profit,18.0,21.0,21.0,-16.0,3.0,-5.0,-35.0,-13.0,1.0,10.0,12.0,16.0,21
OPM %,15.0,13.0,12.0,-16.0,3.0,-8.0,-77.0,-30.0,3.0,14.0,14.0,14.0,13
Other Income,1.0,3.0,1.0,40.0,1.0,1.0,31.0,0.0,-23.0,1.0,-0.0,3.0,4
Interest,8.0,11.0,12.0,12.0,12.0,11.0,7.0,2.0,0.0,1.0,1.0,2.0,2
Depreciation,6.0,8.0,8.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5
Profit before tax,5.0,5.0,2.0,6.0,-13.0,-19.0,-14.0,-18.0,-25.0,6.0,5.0,12.0,17
Tax %,61.0,25.0,40.0,-0.0,3.0,4.0,-15.0,-8.0,0.0,0.0,0.0,2.0,
Net Profit,2.0,4.0,1.0,6.0,-12.0,-18.0,-16.0,-20.0,-25.0,6.0,5.0,11.0,17
EPS in Rs,1.13,2.08,0.72,3.28,-6.53,-9.9,-6.95,-8.34,-106.53,2.46,2.21,4.79,7.27
