,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,391.0,408.0,375.0,331.0,393.0,376.0,341.0,402.0,446.0,565.0,754.0,919.0,791
Expenses,363.0,372.0,349.0,305.0,361.0,360.0,331.0,396.0,427.0,544.0,738.0,902.0,778
Operating Profit,28.0,35.0,26.0,25.0,32.0,16.0,11.0,7.0,19.0,21.0,15.0,18.0,14
OPM %,7.0,9.0,7.0,8.0,8.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,2
Other Income,3.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,6.0,1.0,1.0,2.0,4
Interest,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0
Depreciation,9.0,10.0,10.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6
Profit before tax,19.0,23.0,16.0,20.0,27.0,10.0,5.0,1.0,18.0,15.0,10.0,13.0,11
Tax %,33.0,36.0,30.0,33.0,34.0,19.0,17.0,-152.0,29.0,12.0,26.0,22.0,
Net Profit,12.0,15.0,11.0,13.0,18.0,8.0,4.0,3.0,12.0,14.0,7.0,10.0,9
EPS in Rs,14.07,16.46,12.76,14.76,20.37,9.24,4.62,3.57,14.06,15.32,8.03,11.26,9.62
