,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.10,0.30,2.38,0.09,0.09,0.1,0.36,0.26,0.02,0.39,0.28,0.39,0.24
Expenses,0.12,0.38,2.77,0.21,0.17,0.14,0.25,0.25,0.23,0.21,0.24,0.25,0.27
Operating Profit,-0.02,-0.08,-0.39,-0.12,-0.08,-0.04,0.11,0.01,-0.21,0.18,0.04,0.14,-0.03
OPM %,-20.00,-26.67,-16.39,-133.33,-88.89,-40.0,30.56,3.85,-1050.0,46.15,14.29,35.9,-12.50
Other Income,0.05,0.04,-1.48,0.01,0.0,0.0,-0.1,-0.07,0.0,0.0,0.0,0.0,0.19
Interest,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.03,0.03,0.02,0.0,0.0,0.0,0.0,0.0,1.74,0.02,0.02,0.0,0.00
Profit before tax,0.00,-0.07,-1.89,-0.11,-0.08,-0.04,0.01,-0.06,-1.95,0.16,0.02,0.14,0.16
Tax %,,0.00,2.65,0.0,0.0,0.0,100.0,66.67,-0.51,12.5,50.0,0.0,
Net Profit,0.00,-0.07,-1.84,-0.11,-0.08,-0.04,0.0,-0.03,-1.96,0.13,0.0,0.14,0.16
EPS in Rs,,,,-4.89,-3.56,-1.78,0.0,-0.1,-6.37,0.42,0.0,0.46,0.52
