,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,1076.0,1321.0,1504.0,1545.0,1483.0,1336.0,1297.0,1348.0,1510.0,1872.0,2038.0,2320.0,2599
Interest,769.0,982.0,1125.0,1189.0,1159.0,1023.0,912.0,908.0,918.0,931.0,885.0,986.0,1193
Expenses,355.0,394.0,442.0,555.0,643.0,589.0,644.0,859.0,656.0,911.0,748.0,873.0,1118
Financing Profit,-48.0,-55.0,-63.0,-199.0,-319.0,-275.0,-259.0,-419.0,-64.0,30.0,405.0,461.0,288
Financing Margin %,-4.0,-4.0,-4.0,-13.0,-22.0,-21.0,-20.0,-31.0,-4.0,2.0,20.0,20.0,11
Other Income,86.0,95.0,117.0,127.0,105.0,281.0,125.0,136.0,222.0,303.0,247.0,316.0,486
Depreciation,9.0,7.0,7.0,11.0,14.0,15.0,16.0,17.0,24.0,41.0,38.0,43.0,0
Profit before tax,30.0,33.0,47.0,-82.0,-228.0,-9.0,-149.0,-300.0,134.0,293.0,614.0,734.0,774
Tax %,12.0,19.0,34.0,35.0,34.0,117.0,35.0,34.0,90.0,25.0,25.0,25.0,
Net Profit,26.0,27.0,31.0,-53.0,-150.0,2.0,-97.0,-197.0,13.0,218.0,458.0,547.0,578
EPS in Rs,8.25,6.36,7.4,-8.81,-20.88,0.19,-12.04,-22.98,0.73,12.59,26.43,31.55,33.30
