,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,105.0,122.0,147.0,246.0,253.0,298.0,324.0,330.0,301.0,168.0,615.0,433.0,239
Expenses,100.0,117.0,141.0,235.0,241.0,281.0,305.0,316.0,310.0,177.0,578.0,407.0,221
Operating Profit,5.0,5.0,6.0,10.0,13.0,17.0,20.0,14.0,-8.0,-9.0,38.0,26.0,18
OPM %,5.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,-3.0,-6.0,6.0,6.0,8
Other Income,0.0,1.0,1.0,-1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,7.0,5
Interest,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,4.0,5.0,6.0,8.0,12.0,16.0,17.0,10.0,-12.0,-12.0,37.0,31.0,22
Tax %,34.0,31.0,35.0,31.0,40.0,35.0,35.0,40.0,-2.0,-2.0,10.0,26.0,
Net Profit,3.0,3.0,4.0,6.0,7.0,10.0,11.0,6.0,-12.0,-12.0,34.0,23.0,16
EPS in Rs,3.66,4.4,3.68,5.45,6.9,9.77,10.74,6.0,-11.67,-11.75,31.81,21.95,14.95
