,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1988.0,1966.0,2118.0,2042.0,1944.0,2112.0,2374.0,2689.0,2599.0,2632.0,3325.0,4654.0,4736
Expenses,1598.0,1727.0,1862.0,1808.0,1636.0,1777.0,1975.0,2250.0,2199.0,2166.0,2784.0,3999.0,4038
Operating Profit,390.0,239.0,256.0,234.0,308.0,336.0,400.0,439.0,400.0,466.0,540.0,655.0,698
OPM %,20.0,12.0,12.0,11.0,16.0,16.0,17.0,16.0,15.0,18.0,16.0,14.0,15
Other Income,14.0,12.0,18.0,112.0,39.0,41.0,37.0,46.0,62.0,32.0,56.0,136.0,161
Interest,25.0,27.0,28.0,25.0,23.0,18.0,9.0,8.0,6.0,4.0,6.0,24.0,24
Depreciation,57.0,71.0,91.0,100.0,87.0,96.0,106.0,108.0,105.0,99.0,115.0,187.0,192
Profit before tax,323.0,152.0,154.0,220.0,237.0,262.0,322.0,369.0,351.0,395.0,477.0,580.0,644
Tax %,28.0,41.0,38.0,37.0,34.0,30.0,32.0,33.0,22.0,26.0,27.0,24.0,
Net Profit,233.0,90.0,95.0,138.0,155.0,184.0,220.0,248.0,275.0,293.0,350.0,442.0,484
EPS in Rs,11.7,4.79,4.87,7.05,7.65,9.27,11.41,13.09,14.38,15.0,17.56,21.8,24.29
