,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13764.0,16981.0,15504.0,13454.0,15287.0,16601.0,17302.0,16803.0,19051.0,21674.0,21849.0,21187.0,22220.0
Expenses,13475.0,16557.0,15079.0,13110.0,14856.0,16075.0,16811.0,16341.0,18518.0,21093.0,21305.0,20768.0,21739.0
Operating Profit,289.0,424.0,425.0,344.0,432.0,525.0,491.0,462.0,532.0,581.0,543.0,419.0,481.0
OPM %,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
Other Income,22.0,16.0,26.0,20.0,26.0,19.0,23.0,25.0,30.0,40.0,46.0,64.0,76.0
Interest,35.0,31.0,30.0,28.0,31.0,24.0,33.0,37.0,54.0,88.0,92.0,88.0,106.0
Depreciation,35.0,37.0,36.0,35.0,36.0,34.0,37.0,36.0,37.0,39.0,43.0,42.0,44.0
Profit before tax,241.0,372.0,385.0,301.0,391.0,487.0,444.0,414.0,471.0,494.0,455.0,352.0,408.0
Tax %,24.0,45.0,21.0,21.0,17.0,18.0,20.0,21.0,17.0,21.0,28.0,27.0,24.0
Net Profit,184.0,204.0,303.0,239.0,323.0,397.0,356.0,326.0,392.0,393.0,328.0,255.0,312.0
EPS in Rs,2.29,2.46,3.89,3.03,3.93,4.97,4.45,4.04,4.95,4.86,3.97,3.18,3.88
