,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,219.0,187.0,197.0,231.0,241.0,242.0,251.0,312.0,280.0,248.0,361.0,388.0,403
Expenses,197.0,164.0,186.0,247.0,224.0,202.0,208.0,298.0,274.0,241.0,334.0,349.0,364
Operating Profit,22.0,23.0,11.0,-16.0,17.0,40.0,43.0,14.0,7.0,7.0,27.0,40.0,39
OPM %,10.0,12.0,6.0,-7.0,7.0,16.0,17.0,4.0,2.0,3.0,7.0,10.0,10
Other Income,0.0,0.0,0.0,-13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,26
Interest,24.0,23.0,22.0,22.0,23.0,21.0,20.0,24.0,24.0,26.0,25.0,24.0,20
Depreciation,13.0,13.0,13.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7
Profit before tax,-15.0,-14.0,-23.0,-62.0,-14.0,11.0,13.0,-19.0,-28.0,-28.0,-8.0,34.0,39
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-15.0,-14.0,-23.0,-62.0,-14.0,11.0,13.0,-19.0,-28.0,-28.0,-8.0,34.0,39
EPS in Rs,-3.38,-3.09,-5.23,-14.27,-3.09,2.43,2.97,-4.46,-6.34,-6.51,-1.93,7.85,9.85
