,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,869.0,1043.0,1251.0,1525.0,1685.0,1731.0,1713.0,1715.0,1610.0,1651.0,2095.0,2479.0,2543
Expenses,794.0,957.0,1169.0,1417.0,1541.0,1497.0,1523.0,1550.0,1477.0,1460.0,1888.0,2290.0,2327
Operating Profit,75.0,86.0,82.0,108.0,144.0,234.0,189.0,165.0,133.0,191.0,207.0,189.0,216
OPM %,9.0,8.0,7.0,7.0,9.0,14.0,11.0,10.0,8.0,12.0,10.0,8.0,8
Other Income,1.0,2.0,3.0,7.0,4.0,13.0,10.0,5.0,-15.0,-7.0,13.0,13.0,7
Interest,21.0,20.0,19.0,21.0,22.0,39.0,40.0,46.0,49.0,40.0,30.0,40.0,46
Depreciation,18.0,20.0,22.0,27.0,28.0,31.0,41.0,44.0,59.0,62.0,64.0,68.0,70
Profit before tax,36.0,48.0,44.0,68.0,97.0,177.0,118.0,80.0,10.0,83.0,126.0,93.0,108
Tax %,31.0,32.0,39.0,33.0,32.0,35.0,33.0,34.0,-104.0,27.0,26.0,28.0,
Net Profit,25.0,32.0,28.0,47.0,68.0,115.0,79.0,53.0,20.0,61.0,93.0,67.0,78
EPS in Rs,7.28,9.28,7.43,11.94,15.27,23.16,16.62,10.93,3.54,13.45,20.88,16.83,18.87
