,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3258.0,3289.0,4361.0,2540.0,3587.0,3340.0,4275.0,3318.0,4064.0,4375.0,5525.0,4244.0,4499.0
Expenses,2965.0,2991.0,4006.0,2380.0,3334.0,3101.0,4023.0,3150.0,3886.0,4175.0,5242.0,3999.0,4225.0
Operating Profit,293.0,299.0,355.0,160.0,253.0,239.0,252.0,168.0,178.0,200.0,283.0,244.0,274.0
OPM %,9.0,9.0,8.0,6.0,7.0,7.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0
Other Income,7.0,4.0,12.0,2.0,-40.0,5.0,3.0,8.0,16.0,2.0,6.0,3.0,16.0
Interest,67.0,66.0,63.0,65.0,73.0,82.0,95.0,100.0,128.0,149.0,162.0,159.0,178.0
Depreciation,37.0,38.0,38.0,38.0,39.0,39.0,42.0,39.0,40.0,41.0,42.0,42.0,47.0
Profit before tax,195.0,199.0,266.0,59.0,101.0,122.0,118.0,37.0,27.0,11.0,86.0,47.0,66.0
Tax %,27.0,27.0,27.0,21.0,20.0,23.0,5.0,16.0,-108.0,-54.0,16.0,9.0,15.0
Net Profit,143.0,145.0,194.0,46.0,80.0,94.0,112.0,31.0,55.0,18.0,72.0,42.0,56.0
EPS in Rs,5.54,5.64,7.56,1.79,3.12,3.64,4.36,1.21,2.15,0.68,2.81,1.65,2.17
