,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,30905.0,19147.0,15539.0,14494.0,10601.0,7814.0,10866.0,8903.0,2937.0,250.0,0,0,0.0
Expenses,30999.0,19161.0,15516.0,14526.0,10704.0,7918.0,10970.0,9026.0,3063.0,342.0,54,48,48.0
Operating Profit,-94.0,-14.0,22.0,-32.0,-103.0,-104.0,-104.0,-123.0,-126.0,-93.0,-54,-48,-48.0
OPM %,-0.0,-0.0,0.0,-0.0,-1.0,-1.0,-1.0,-1.0,-4.0,-37.0,,,
Other Income,283.0,204.0,-356.0,239.0,294.0,129.0,334.0,-605.0,35.0,60.0,15,85,94.0
Interest,452.0,468.0,506.0,568.0,633.0,721.0,836.0,156.0,7.0,2.0,2,2,2.0
Depreciation,4.0,4.0,5.0,21.0,16.0,17.0,17.0,15.0,16.0,16.0,0,0,0.0
Profit before tax,-267.0,-282.0,-845.0,-381.0,-457.0,-712.0,-623.0,-899.0,-114.0,-50.0,-41,36,43.0
Tax %,-0.0,1.0,0.0,-1.0,-1.0,-2.0,1.0,2.0,0.0,-0.0,-110,12,
Net Profit,-268.0,-278.0,-845.0,-386.0,-462.0,-729.0,-618.0,-883.0,-114.0,-50.0,-87,32,39.0
EPS in Rs,-44.7,-46.36,-140.79,-64.4,-77.04,-121.42,-103.0,-147.17,-19.0,-8.41,-14.48,5.30,6.51
