,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2420.0,2786.0,2605.0,2124.0,1711.0,1993.0,1338.0,1903.0,2446.0,3343.0,2620.0,1796.0,1655
Expenses,2190.0,2541.0,2408.0,1948.0,1886.0,1941.0,1203.0,1712.0,2294.0,3179.0,2764.0,2108.0,1967
Operating Profit,230.0,245.0,198.0,177.0,-176.0,53.0,135.0,191.0,152.0,164.0,-144.0,-313.0,-313
OPM %,10.0,9.0,8.0,8.0,-10.0,3.0,10.0,10.0,6.0,5.0,-5.0,-17.0,-19
Other Income,72.0,95.0,207.0,173.0,184.0,92.0,-9.0,40.0,157.0,66.0,-5.0,81.0,46
Interest,1.0,2.0,24.0,10.0,31.0,60.0,32.0,54.0,69.0,81.0,97.0,77.0,66
Depreciation,51.0,55.0,61.0,73.0,72.0,60.0,51.0,31.0,66.0,50.0,44.0,23.0,21
Profit before tax,250.0,282.0,320.0,266.0,-94.0,26.0,42.0,146.0,173.0,99.0,-291.0,-331.0,-353
Tax %,33.0,35.0,28.0,34.0,39.0,110.0,37.0,48.0,51.0,29.0,1.0,-33.0,
Net Profit,168.0,184.0,231.0,177.0,-58.0,-2.0,27.0,75.0,85.0,70.0,-289.0,-441.0,-467
EPS in Rs,25.06,27.31,34.31,26.31,-8.63,-0.37,3.96,11.22,12.58,10.48,-42.96,-65.54,-69.41
