,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.22,0.22,0.18,0.24,0.22,0.73,0.44,0.27,1.22,0.6,1.03,0.68,2.41
Expenses,0.12,0.13,0.14,0.19,0.14,0.17,0.16,0.16,0.63,0.27,0.38,0.22,0.25
Operating Profit,0.1,0.09,0.04,0.05,0.08,0.56,0.28,0.11,0.59,0.33,0.65,0.46,2.16
OPM %,45.45,40.91,22.22,20.83,36.36,76.71,63.64,40.74,48.36,55.0,63.11,67.65,89.63
Other Income,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00
Depreciation,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00
Profit before tax,0.1,0.09,0.04,0.05,0.08,0.56,0.28,0.11,0.59,0.33,0.65,0.46,2.16
Tax %,10.0,11.11,25.0,20.0,25.0,17.86,17.86,27.27,5.08,15.15,7.69,6.52,
Net Profit,0.09,0.08,0.03,0.04,0.07,0.46,0.23,0.09,0.56,0.28,0.6,0.43,2.10
EPS in Rs,0.3,0.27,0.1,0.13,0.23,1.53,0.77,0.3,1.87,0.93,2.0,1.43,6.99
