,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,319.0,406.0,535.0,693.0,882.0,1046.0,1109.0,1191.0,1348.0,1376.0,1292.0,1285.0,1412
Interest,202.0,266.0,325.0,431.0,548.0,646.0,649.0,720.0,825.0,807.0,690.0,701.0,777
Expenses,33.0,32.0,59.0,72.0,99.0,116.0,151.0,110.0,153.0,182.0,344.0,182.0,160
Financing Profit,83.0,108.0,152.0,189.0,234.0,284.0,309.0,361.0,370.0,386.0,258.0,402.0,476
Financing Margin %,26.0,27.0,28.0,27.0,27.0,27.0,28.0,30.0,27.0,28.0,20.0,31.0,34
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,17.0,15.0,14.0,13
Depreciation,2.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,13.0,13.0,13.0,15.0,15
Profit before tax,82.0,107.0,149.0,186.0,230.0,280.0,307.0,360.0,360.0,390.0,260.0,401.0,473
Tax %,25.0,25.0,26.0,34.0,35.0,35.0,35.0,35.0,22.0,26.0,26.0,26.0,
Net Profit,61.0,80.0,110.0,123.0,150.0,182.0,201.0,235.0,280.0,288.0,192.0,296.0,350
EPS in Rs,13.23,12.87,17.71,19.74,24.0,29.13,32.13,37.51,44.81,45.97,30.62,47.33,55.95
