,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,280.0,307.0,392.0,435.0,401.0,411.0,439.0,475.0,461.0,397.0,532.0,561.0,494
Expenses,259.0,277.0,350.0,397.0,358.0,373.0,407.0,435.0,426.0,355.0,462.0,491.0,450
Operating Profit,21.0,30.0,42.0,37.0,42.0,38.0,32.0,40.0,35.0,42.0,69.0,71.0,44
OPM %,7.0,10.0,11.0,9.0,11.0,9.0,7.0,8.0,8.0,11.0,13.0,13.0,9
Other Income,4.0,5.0,3.0,4.0,5.0,2.0,4.0,7.0,3.0,2.0,3.0,2.0,3
Interest,9.0,7.0,12.0,16.0,12.0,15.0,13.0,10.0,9.0,6.0,4.0,3.0,4
Depreciation,7.0,7.0,11.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17
Profit before tax,9.0,20.0,23.0,10.0,22.0,9.0,7.0,20.0,12.0,21.0,53.0,54.0,26
Tax %,19.0,35.0,49.0,8.0,28.0,27.0,15.0,32.0,-20.0,26.0,25.0,26.0,
Net Profit,8.0,13.0,12.0,9.0,16.0,6.0,6.0,14.0,15.0,16.0,39.0,40.0,19
EPS in Rs,10.59,18.07,16.01,12.41,21.81,8.71,7.93,19.1,20.71,21.82,54.65,55.76,26.82
