,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8977.0,9083.0,7705.0,8450.0,7236.0,5899.0,6347.0,8953.0,9957.0,7153.0,6505.0,9758.0,14601
Expenses,8118.0,8384.0,7035.0,7595.0,6449.0,5380.0,5874.0,8310.0,8794.0,6369.0,6032.0,9264.0,13258
Operating Profit,858.0,699.0,670.0,855.0,787.0,519.0,473.0,644.0,1163.0,784.0,473.0,494.0,1343
OPM %,10.0,8.0,9.0,10.0,11.0,9.0,7.0,7.0,12.0,11.0,7.0,5.0,9
Other Income,266.0,-26.0,174.0,96.0,99.0,139.0,128.0,-106.0,281.0,629.0,544.0,386.0,404
Interest,400.0,358.0,296.0,283.0,241.0,236.0,170.0,177.0,144.0,85.0,102.0,243.0,332
Depreciation,352.0,353.0,406.0,436.0,386.0,386.0,258.0,260.0,233.0,246.0,255.0,303.0,343
Profit before tax,373.0,-39.0,141.0,231.0,258.0,36.0,173.0,101.0,1067.0,1082.0,661.0,334.0,1072
Tax %,40.0,-126.0,31.0,8.0,31.0,72.0,12.0,122.0,39.0,24.0,33.0,40.0,
Net Profit,224.0,-92.0,98.0,214.0,179.0,10.0,153.0,-22.0,654.0,827.0,444.0,199.0,818
EPS in Rs,10.47,-2.67,2.79,2.62,5.72,1.0,5.97,-0.5,24.36,29.42,16.82,7.9,30.93
