,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,41.0,43.0,58.0,50.0,49.0,45.0,56.0,44.0,24.0,64.0,83.0,95.0,104
Expenses,40.0,40.0,54.0,47.0,45.0,32.0,50.0,39.0,22.0,58.0,77.0,88.0,96
Operating Profit,2.0,2.0,4.0,3.0,4.0,13.0,5.0,5.0,3.0,5.0,6.0,7.0,8
OPM %,4.0,6.0,6.0,7.0,8.0,28.0,9.0,12.0,11.0,8.0,7.0,8.0,8
Other Income,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Interest,0.0,1.0,1.0,1.0,2.0,10.0,3.0,3.0,2.0,2.0,2.0,2.0,3
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Profit before tax,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,6.0,6
Tax %,28.0,32.0,34.0,31.0,33.0,34.0,31.0,27.0,24.0,27.0,24.0,24.0,
Net Profit,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,4
EPS in Rs,1.57,1.84,2.43,2.25,2.36,2.42,1.31,1.42,0.64,1.65,2.34,2.23,2.22
