,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,113.0,138.0,154.0,182.0,205.0,263.0,271.0,282.0,271.0,38.0,129.0,429.0,472
Expenses,57.0,75.0,83.0,100.0,121.0,195.0,181.0,167.0,166.0,67.0,107.0,216.0,236
Operating Profit,56.0,63.0,71.0,82.0,85.0,68.0,89.0,115.0,105.0,-28.0,22.0,213.0,237
OPM %,49.0,46.0,46.0,45.0,41.0,26.0,33.0,41.0,39.0,-74.0,17.0,50.0,50
Other Income,1.0,2.0,2.0,9.0,18.0,11.0,8.0,10.0,31.0,6.0,4.0,23.0,30
Interest,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1
Depreciation,12.0,12.0,13.0,16.0,14.0,29.0,37.0,40.0,42.0,44.0,38.0,35.0,36
Profit before tax,44.0,50.0,58.0,73.0,87.0,49.0,59.0,84.0,93.0,-66.0,-13.0,199.0,230
Tax %,32.0,33.0,31.0,31.0,31.0,30.0,35.0,34.0,30.0,25.0,26.0,25.0,
Net Profit,30.0,34.0,40.0,51.0,60.0,34.0,38.0,55.0,65.0,-50.0,-9.0,149.0,172
EPS in Rs,7.15,8.0,9.5,8.96,10.59,6.0,6.81,9.81,11.46,-8.83,-1.68,26.33,30.40
