,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,70.0,85.0,98.0,145.0,179.0,197.0,233.0,98.0,70.0,52.0,56.0,108.0,110
Expenses,68.0,83.0,94.0,138.0,170.0,185.0,212.0,89.0,62.0,45.0,48.0,133.0,134
Operating Profit,2.0,3.0,4.0,7.0,9.0,12.0,21.0,9.0,9.0,7.0,8.0,-25.0,-24
OPM %,3.0,3.0,4.0,5.0,5.0,6.0,9.0,10.0,12.0,13.0,14.0,-23.0,-22
Other Income,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,1.0,2.0,1
Interest,1.0,1.0,2.0,3.0,4.0,4.0,5.0,8.0,6.0,6.0,6.0,5.0,2
Depreciation,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1
Profit before tax,1.0,2.0,2.0,3.0,4.0,8.0,14.0,1.0,1.0,2.0,0.0,-29.0,-26
Tax %,31.0,24.0,34.0,36.0,36.0,26.0,34.0,-7.0,-22.0,87.0,-13.0,1.0,
Net Profit,1.0,1.0,1.0,2.0,2.0,6.0,9.0,1.0,1.0,0.0,1.0,-29.0,-25
EPS in Rs,3.25,4.47,3.85,6.94,8.23,21.14,5.75,0.5,0.7,0.13,0.33,-18.36,-16.18
