,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.80,1.20,8.23,15.30,11.72,39.69,9.26,18.14,6.02,13.1,13.1,11.87
Expenses,0.0,0.80,1.20,8.2,15.33,11.64,39.16,9.04,19.79,6.03,13.0,13.0,12.05
Operating Profit,0.0,0.00,0.00,0.03,-0.03,0.08,0.53,0.22,-1.65,-0.01,0.1,0.1,-0.18
OPM %,,0.00,0.00,0.36,-0.20,0.68,1.34,2.38,-9.1,-0.17,0.76,0.76,-1.52
Other Income,0.0,0.00,0.00,0.0,0.04,0.04,-0.26,0.0,-0.01,2.06,0.83,0.83,1.25
Interest,0.0,0.00,0.00,0.0,0.00,0.01,0.01,0.0,0.02,0.05,0.05,0.05,0.04
Depreciation,0.0,0.00,0.00,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.0,0.00,0.00,0.03,0.00,0.1,0.26,0.22,-1.68,2.0,0.88,0.88,1.03
Tax %,,,,0.0,,30.0,57.69,27.27,0.0,8.0,10.23,10.23,
Net Profit,0.0,0.00,0.00,0.02,0.00,0.07,0.1,0.15,-1.68,1.84,0.79,0.79,0.73
EPS in Rs,0.0,0.00,0.00,0.04,0.00,0.01,0.02,0.03,-0.34,0.37,0.16,0.16,0.15
