,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1954.0,2131.0,2226.0,2417.0,1727.0,1943.0,2350.0,2754.0,2718.0,2802.0,3259.0,3783.0,3889
Expenses,1796.0,1955.0,2057.0,2222.0,1639.0,1780.0,2133.0,2504.0,2476.0,2539.0,2847.0,3357.0,3466
Operating Profit,158.0,175.0,170.0,195.0,88.0,163.0,216.0,250.0,241.0,263.0,412.0,425.0,424
OPM %,8.0,8.0,8.0,8.0,5.0,8.0,9.0,9.0,9.0,9.0,13.0,11.0,11
Other Income,6.0,7.0,9.0,8.0,92.0,27.0,37.0,44.0,34.0,31.0,44.0,70.0,94
Interest,36.0,35.0,33.0,34.0,25.0,30.0,32.0,37.0,34.0,27.0,13.0,10.0,11
Depreciation,42.0,46.0,47.0,55.0,52.0,59.0,69.0,77.0,82.0,93.0,113.0,121.0,124
Profit before tax,86.0,101.0,99.0,114.0,103.0,100.0,152.0,179.0,159.0,174.0,330.0,364.0,383
Tax %,31.0,31.0,28.0,29.0,15.0,19.0,19.0,19.0,10.0,14.0,11.0,12.0,
Net Profit,59.0,70.0,72.0,82.0,88.0,81.0,124.0,145.0,143.0,150.0,293.0,321.0,340
EPS in Rs,8.19,9.55,9.82,10.75,11.46,10.53,16.08,18.84,18.53,19.08,37.45,40.91,43.39
