,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3444.0,3743.0,4066.0,4189.0,4023.0,4021.0,4104.0,4512.0,4463.0,1575.0,3056.0,5810.0,6211
Expenses,2894.0,3202.0,3504.0,3762.0,3411.0,3411.0,3432.0,3682.0,3496.0,1937.0,2651.0,4005.0,4313
Operating Profit,550.0,542.0,562.0,427.0,612.0,610.0,671.0,830.0,968.0,-362.0,405.0,1805.0,1898
OPM %,16.0,14.0,14.0,10.0,15.0,15.0,16.0,18.0,22.0,-23.0,13.0,31.0,31
Other Income,65.0,-374.0,-497.0,-193.0,-43.0,44.0,83.0,90.0,173.0,325.0,171.0,142.0,184
Interest,212.0,171.0,169.0,176.0,376.0,324.0,269.0,190.0,341.0,403.0,428.0,236.0,229
Depreciation,255.0,288.0,308.0,291.0,285.0,299.0,301.0,328.0,404.0,410.0,406.0,416.0,431
Profit before tax,148.0,-292.0,-412.0,-232.0,-91.0,31.0,184.0,402.0,396.0,-850.0,-258.0,1295.0,1421
Tax %,82.0,-34.0,-27.0,-49.0,-99.0,372.0,66.0,39.0,11.0,18.0,14.0,25.0,
Net Profit,41.0,-389.0,-536.0,-347.0,-203.0,-46.0,104.0,296.0,364.0,-796.0,-265.0,1053.0,1157
EPS in Rs,0.03,-4.0,-5.14,-3.51,-1.75,-0.48,0.76,2.17,2.68,-5.45,-1.74,7.06,7.75
