,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.42,6.06,5.26,3.85,3.59,4.15,2.24,2.41,0.82,0.35,1.89,0.95,0.0
Expenses,4.98,5.55,4.79,3.59,3.39,3.91,2.13,2.11,0.8,0.32,0.74,0.37,0.22
Operating Profit,0.44,0.51,0.47,0.26,0.2,0.24,0.11,0.3,0.02,0.03,1.15,0.58,-0.22
OPM %,8.12,8.42,8.94,6.75,5.57,5.78,4.91,12.45,2.44,8.57,60.85,61.05,
Other Income,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.44,0.55,0.46,0.3,0.2,0.24,0.11,0.3,0.02,0.03,1.15,0.58,-0.22
Tax %,40.91,30.91,32.61,33.33,30.0,33.33,18.18,26.67,50.0,33.33,25.22,15.52,
Net Profit,0.26,0.38,0.32,0.2,0.14,0.17,0.08,0.22,0.02,0.02,0.85,0.49,-0.22
EPS in Rs,1.73,2.53,2.13,1.33,0.93,1.13,0.53,1.47,0.13,0.13,5.67,3.27,-1.48
