,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.69,0.74,0.69,0.62,0.62,1.76,3.09,3.21,1.66,2.29,9.31,18.09,24.27
Expenses,0.55,0.6,0.52,0.46,0.49,2.04,2.97,4.24,2.48,2.84,9.37,18.09,24.02
Operating Profit,0.14,0.14,0.17,0.16,0.13,-0.28,0.12,-1.03,-0.82,-0.55,-0.06,0.0,0.25
OPM %,20.29,18.92,24.64,25.81,20.97,-15.91,3.88,-32.09,-49.4,-24.02,-0.64,0.0,1.03
Other Income,0.0,0.0,-0.01,0.00,0.0,0.42,0.0,0.0,0.0,0.0,0.05,0.01,0.23
Interest,0.01,0.0,0.0,0.01,0.01,0.02,0.05,0.02,0.02,0.0,0.02,0.01,0.00
Depreciation,0.03,0.03,0.08,0.15,0.09,0.07,0.01,0.01,0.01,0.01,0.01,0.01,0.00
Profit before tax,0.1,0.11,0.08,0.00,0.03,0.05,0.06,-1.06,-0.85,-0.56,-0.04,-0.01,0.48
Tax %,30.0,27.27,37.5,,66.67,60.0,33.33,0.0,25.88,25.0,25.0,-1200.0,
Net Profit,0.07,0.08,0.06,0.01,0.02,0.02,0.03,-1.07,-0.63,-0.41,-0.03,-0.12,0.27
EPS in Rs,0.07,0.08,0.06,0.01,0.02,0.02,0.03,-1.03,-0.61,-0.39,-0.03,-0.12,0.26
