,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.45,1.24,0.82,0.08,0.11,0.26,0.29,0.25,0.29,0.1,0.07,0.18,0.20
Expenses,2.23,0.7,0.39,0.09,0.13,0.18,0.28,0.24,0.37,0.15,0.18,0.17,0.21
Operating Profit,0.22,0.54,0.43,-0.01,-0.02,0.08,0.01,0.01,-0.08,-0.05,-0.11,0.01,-0.01
OPM %,8.98,43.55,52.44,-12.5,-18.18,30.77,3.45,4.0,-27.59,-50.0,-157.14,5.56,-5.00
Other Income,-0.09,-0.19,-0.08,0.0,0.02,-0.08,0.01,0.02,0.17,0.1,0.12,0.00,0.00
Interest,0.02,0.09,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.01,0.00
Depreciation,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00
Profit before tax,0.11,0.26,0.35,-0.01,0.00,0.00,0.02,0.03,0.09,0.05,0.01,0.00,-0.01
Tax %,18.18,19.23,20.0,0.0,,,50.0,0.0,22.22,20.0,0.0,,
Net Profit,0.09,0.21,0.28,-0.01,0.00,0.00,0.01,0.03,0.07,0.04,0.0,0.00,-0.01
EPS in Rs,0.06,0.13,0.17,-0.01,0.00,0.00,0.01,0.02,0.04,0.02,0.0,0.00,-0.01
