,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.1,0.18,0.22,0.34,0.31,0.37,0.44,0.28,0.24,0.31,0.02,0.00,0.0
Expenses,0.07,0.12,0.16,0.29,0.24,0.25,0.32,0.24,0.19,0.17,0.09,0.02,0.06
Operating Profit,0.03,0.06,0.06,0.05,0.07,0.12,0.12,0.04,0.05,0.14,-0.07,-0.02,-0.06
OPM %,30.0,33.33,27.27,14.71,22.58,32.43,27.27,14.29,20.83,45.16,-350.0,,
Other Income,0.0,0.0,0.0,-0.2,0.01,0.0,0.0,0.02,0.03,0.0,0.0,0.00,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0
Profit before tax,0.03,0.06,0.06,-0.15,0.08,0.12,0.12,0.06,0.08,0.14,-0.07,-0.02,-0.06
Tax %,33.33,33.33,16.67,-13.33,0.0,33.33,33.33,33.33,25.0,28.57,0.0,0.00,
Net Profit,0.02,0.04,0.05,-0.17,0.08,0.08,0.09,0.05,0.06,0.1,-0.07,-0.02,-0.06
EPS in Rs,0.05,0.11,0.13,-0.46,0.21,0.21,0.24,0.13,0.16,0.27,-0.19,-0.05,-0.17
