,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,217.0,248.0,518.0,587.0,611.0,438.0,463.0,465.0,412.0,563.0,520.0,522.0,600
Expenses,179.0,284.0,461.0,500.0,522.0,363.0,369.0,375.0,332.0,442.0,405.0,467.0,504
Operating Profit,38.0,-36.0,57.0,86.0,89.0,75.0,93.0,90.0,80.0,121.0,115.0,55.0,96
OPM %,17.0,-14.0,11.0,15.0,15.0,17.0,20.0,19.0,19.0,22.0,22.0,10.0,16
Other Income,1.0,104.0,2.0,16.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0,5
Interest,24.0,24.0,14.0,18.0,17.0,16.0,15.0,12.0,12.0,11.0,19.0,22.0,24
Depreciation,13.0,14.0,13.0,17.0,19.0,19.0,20.0,19.0,22.0,22.0,32.0,32.0,32
Profit before tax,1.0,30.0,32.0,67.0,56.0,42.0,60.0,62.0,51.0,91.0,69.0,6.0,45
Tax %,20.0,15.0,36.0,48.0,26.0,14.0,33.0,34.0,36.0,33.0,1.0,26.0,
Net Profit,1.0,25.0,20.0,35.0,42.0,36.0,40.0,41.0,33.0,61.0,68.0,4.0,34
EPS in Rs,0.11,2.53,2.4,4.15,4.92,4.2,4.78,4.89,3.86,7.2,8.03,0.48,4.06
